id,word_id,ice,eng,answer,test_id,condition,knows_icelandic,youtube_usage
f7d344aa,37,fjöldi,number,none,0,P,No,More than 45 minutes
f7d344aa,1,fjall,mountain,none,0,P,No,More than 45 minutes
f7d344aa,25,forystumaður,leader,none,0,P,No,More than 45 minutes
f7d344aa,12,reiði,anger,none,0,P,No,More than 45 minutes
f7d344aa,5,hljóð,sound,none,0,P,No,More than 45 minutes
f7d344aa,33,ferð,trip,none,0,P,No,More than 45 minutes
f7d344aa,26,borg,city,none,0,P,No,More than 45 minutes
f7d344aa,16,gráta,cry,none,0,P,No,More than 45 minutes
f7d344aa,8,tungl,moon,none,0,P,No,More than 45 minutes
f7d344aa,3,gleði,joy,none,0,P,No,More than 45 minutes
f7d344aa,27,hurð,door,none,0,P,No,More than 45 minutes
f7d344aa,14,vinna,work,none,0,P,No,More than 45 minutes
f7d344aa,34,rödd,voice,none,0,P,No,More than 45 minutes
f7d344aa,38,verkefni,project,none,0,P,No,More than 45 minutes
f7d344aa,40,skap,mood,none,0,P,No,More than 45 minutes
f7d344aa,4,draumur,dream,none,0,P,No,More than 45 minutes
f7d344aa,7,haust,autumn,none,0,P,No,More than 45 minutes
f7d344aa,9,haf,sea,none,0,P,No,More than 45 minutes
f7d344aa,11,friður,peace,none,0,P,No,More than 45 minutes
f7d344aa,36,hreyfa,move,none,0,P,No,More than 45 minutes
f7d344aa,10,ást,love,none,1,N,No,More than 45 minutes
f7d344aa,39,árangur,success,none,1,N,No,More than 45 minutes
f7d344aa,15,hlæja,laugh,none,1,N,No,More than 45 minutes
f7d344aa,28,gluggi,window,none,1,N,No,More than 45 minutes
f7d344aa,31,heppinn,lucky,none,1,N,No,More than 45 minutes
f7d344aa,6,vor,spring,none,1,N,No,More than 45 minutes
f7d344aa,2,eldur,fire,none,1,N,No,More than 45 minutes
f7d344aa,35,sársauki,pain,none,1,N,No,More than 45 minutes
f7d344aa,21,heyra,hear,none,1,N,No,More than 45 minutes
f7d344aa,22,hugsa,think,none,1,N,No,More than 45 minutes
f7d344aa,30,þögn,silence,none,1,N,No,More than 45 minutes
f7d344aa,19,ganga,walk,none,1,N,No,More than 45 minutes
f7d344aa,20,sjá,see,none,1,N,No,More than 45 minutes
f7d344aa,24,framkvæmt,implementation,none,1,N,No,More than 45 minutes
f7d344aa,32,safn,museum,none,1,N,No,More than 45 minutes
f7d344aa,23,vita,know,none,1,N,No,More than 45 minutes
f7d344aa,18,hlaupa,run,none,1,N,No,More than 45 minutes
f7d344aa,13,synda,swim,none,1,N,No,More than 45 minutes
f7d344aa,29,mynd,picture,none,1,N,No,More than 45 minutes
f7d344aa,17,borða,eat,none,1,N,No,More than 45 minutes
