id,word_id,ice,eng,answer,test_id,condition,knows_icelandic,youtube_usage
ced624c2,15,hlæja,laugh,sad,0,N,No,More than 45 minutes
ced624c2,27,hurð,door,door,0,N,No,More than 45 minutes
ced624c2,3,gleði,joy,happy,0,N,No,More than 45 minutes
ced624c2,31,heppinn,lucky,helping,0,N,No,More than 45 minutes
ced624c2,36,hreyfa,move,none,0,N,No,More than 45 minutes
ced624c2,37,fjöldi,number,none,0,N,No,More than 45 minutes
ced624c2,30,þögn,silence,money,0,N,No,More than 45 minutes
ced624c2,35,sársauki,pain,car,0,N,No,More than 45 minutes
ced624c2,12,reiði,anger,idk,0,N,No,More than 45 minutes
ced624c2,39,árangur,success,mood,0,N,No,More than 45 minutes
ced624c2,25,forystumaður,leader,none,0,N,No,More than 45 minutes
ced624c2,40,skap,mood,sharp,0,N,No,More than 45 minutes
ced624c2,7,haust,autumn,autumn,0,N,No,More than 45 minutes
ced624c2,13,synda,swim,mad,0,N,No,More than 45 minutes
ced624c2,22,hugsa,think,none,0,N,No,More than 45 minutes
ced624c2,32,safn,museum,none,0,N,No,More than 45 minutes
ced624c2,1,fjall,mountain,fun,0,N,No,More than 45 minutes
ced624c2,29,mynd,picture,picture,0,N,No,More than 45 minutes
ced624c2,14,vinna,work,work,0,N,No,More than 45 minutes
ced624c2,19,ganga,walk,none,0,N,No,More than 45 minutes
ced624c2,5,hljóð,sound,dream,1,P,No,More than 45 minutes
ced624c2,10,ást,love,none,1,P,No,More than 45 minutes
ced624c2,17,borða,eat,meal,1,P,No,More than 45 minutes
ced624c2,20,sjá,see,see,1,P,No,More than 45 minutes
ced624c2,26,borg,city,city,1,P,No,More than 45 minutes
ced624c2,34,rödd,voice,rotten,1,P,No,More than 45 minutes
ced624c2,8,tungl,moon,tongue,1,P,No,More than 45 minutes
ced624c2,23,vita,know,teacher,1,P,No,More than 45 minutes
ced624c2,2,eldur,fire,older,1,P,No,More than 45 minutes
ced624c2,4,draumur,dream,dream,1,P,No,More than 45 minutes
ced624c2,38,verkefni,project,vacation,1,P,No,More than 45 minutes
ced624c2,9,haf,sea,sea,1,P,No,More than 45 minutes
ced624c2,24,framkvæmt,implementation,older,1,P,No,More than 45 minutes
ced624c2,18,hlaupa,run,grandma,1,P,No,More than 45 minutes
ced624c2,16,gráta,cry,none,1,P,No,More than 45 minutes
ced624c2,33,ferð,trip,further,1,P,No,More than 45 minutes
ced624c2,6,vor,spring,fall,1,P,No,More than 45 minutes
ced624c2,28,gluggi,window,song,1,P,No,More than 45 minutes
ced624c2,11,friður,peace,sounds,1,P,No,More than 45 minutes
ced624c2,21,heyra,hear,hear,1,P,No,More than 45 minutes
