id,word_id,ice,eng,answer,test_id,condition,knows_icelandic,youtube_usage
aa6f473f,7,haust,autumn,door,0,N,No,More than 45 minutes
aa6f473f,32,safn,museum,museum,0,N,No,More than 45 minutes
aa6f473f,25,forystumaður,leader,none,0,N,No,More than 45 minutes
aa6f473f,15,hlæja,laugh,laugh,0,N,No,More than 45 minutes
aa6f473f,11,friður,peace,leader,0,N,No,More than 45 minutes
aa6f473f,18,hlaupa,run,run,0,N,No,More than 45 minutes
aa6f473f,37,fjöldi,number,number,0,N,No,More than 45 minutes
aa6f473f,27,hurð,door,door,0,N,No,More than 45 minutes
aa6f473f,33,ferð,trip,road,0,N,No,More than 45 minutes
aa6f473f,4,draumur,dream,dream,0,N,No,More than 45 minutes
aa6f473f,28,gluggi,window,glass,0,N,No,More than 45 minutes
aa6f473f,22,hugsa,think,none,0,N,No,More than 45 minutes
aa6f473f,40,skap,mood,cry,0,N,No,More than 45 minutes
aa6f473f,16,gráta,cry,cry,0,N,No,More than 45 minutes
aa6f473f,26,borg,city,city,0,N,No,More than 45 minutes
aa6f473f,39,árangur,success,implementation,0,N,No,More than 45 minutes
aa6f473f,24,framkvæmt,implementation,succesion,0,N,No,More than 45 minutes
aa6f473f,29,mynd,picture,,0,N,No,More than 45 minutes
aa6f473f,21,heyra,hear,loud,0,N,No,More than 45 minutes
aa6f473f,14,vinna,work,none,0,N,No,More than 45 minutes
aa6f473f,3,gleði,joy,happy,1,P,No,More than 45 minutes
aa6f473f,8,tungl,moon,moon,1,P,No,More than 45 minutes
aa6f473f,30,þögn,silence,,1,P,No,More than 45 minutes
aa6f473f,2,eldur,fire,none,1,P,No,More than 45 minutes
aa6f473f,1,fjall,mountain,mountain,1,P,No,More than 45 minutes
aa6f473f,20,sjá,see,sea,1,P,No,More than 45 minutes
aa6f473f,10,ást,love,none,1,P,No,More than 45 minutes
aa6f473f,23,vita,know,know,1,P,No,More than 45 minutes
aa6f473f,5,hljóð,sound,da,1,P,No,More than 45 minutes
aa6f473f,36,hreyfa,move,move,1,P,No,More than 45 minutes
aa6f473f,38,verkefni,project,project,1,P,No,More than 45 minutes
aa6f473f,6,vor,spring,for,1,P,No,More than 45 minutes
aa6f473f,17,borða,eat,none,1,P,No,More than 45 minutes
aa6f473f,13,synda,swim,,1,P,No,More than 45 minutes
aa6f473f,9,haf,sea,none,1,P,No,More than 45 minutes
aa6f473f,12,reiði,anger,tought,1,P,No,More than 45 minutes
aa6f473f,34,rödd,voice,angry,1,P,No,More than 45 minutes
aa6f473f,31,heppinn,lucky,lucky,1,P,No,More than 45 minutes
aa6f473f,35,sársauki,pain,pain,1,P,No,More than 45 minutes
aa6f473f,19,ganga,walk,none,1,P,No,More than 45 minutes
